id,x,y
3553,5.027781,-35.582375
8561,87.46221,-70.403564
4274,-46.8969,5.5979757
2677,-99.267494,7.5208297
6481,119.28105,-46.116955
1887,112.30881,-9.939584
3464,-14.930633,-19.740862
362,34.51176,-90.38389
1728,16.610912,-126.66667
4797,35.37909,-70.15863
2461,15.328982,-128.88605
5734,113.76499,-42.838356
8840,-39.032867,-99.888336
2392,95.51232,15.922205
4863,-24.685062,75.49735
36,-41.201775,58.105927
1519,-39.194626,-101.03417
2498,-104.15411,-25.672022
9133,-34.831947,-120.14293
483,-61.3053,91.86316
893,14.037244,-15.698866
4330,43.551544,-44.491753
7418,-83.99204,-76.801216
9111,118.12597,-34.306778
5973,-8.0458555,-69.93544
9000,-58.053123,-6.894072
7152,-54.502895,120.944824
4161,83.67276,-10.408515
6726,63.077286,-4.5956087
6087,115.53071,22.317347
6070,-93.78412,-66.710335
7428,-100.308174,-51.02674
4813,86.097145,-46.11891
4375,109.150024,-3.3524432
1070,-41.193592,58.181408
3897,31.088047,-40.881046
3947,48.861874,-59.436665
6330,-63.509087,98.07695
6803,113.825325,-42.834644
7297,11.406725,43.43702
1756,-57.974625,17.416477
615,-36.503204,-117.5042
6344,89.61197,-3.1715186
137,113.240295,-35.31276
6319,93.37585,-23.108053
7526,-77.43509,64.01329
8965,-55.494267,-38.559364
6495,116.47042,-24.865429
141,-31.550966,-56.31248
8334,53.870884,-19.496828
991,58.71543,-48.4488
7221,-46.65368,-114.63672
9195,40.079235,101.23162
9063,125.46876,-31.546894
2654,87.319,-71.40018
2630,-91.58864,101.309525
8036,-85.926926,-34.697285
1211,90.91226,55.161453
8831,3.3375351,-72.91025
777,125.797844,-30.61836
9065,92.208145,-47.19703
5648,107.177574,30.4827
8406,-11.319921,-17.189798
4675,-40.66315,-78.27897
7786,-34.50362,-120.95706
6993,58.46133,-64.76024
3504,-51.73594,-120.80079
3629,-94.11166,-9.177
2105,46.479088,-43.74434
4406,115.384315,22.309912
1479,-50.08863,-110.826584
719,-75.60908,63.587563
6622,-24.180492,-68.55519
4705,-86.89101,-14.527567
6628,-11.468954,35.251244
7348,108.52387,30.574915
6268,112.90191,20.85209
8976,17.058867,-121.271576
6490,-85.74992,-76.33678
2616,-2.146384,-96.83533
6578,53.962727,1.6314199
3286,117.65064,-33.327053
4478,54.090687,-68.018135
8526,103.4844,46.427197
2753,17.337206,-121.347176
451,7.5003777,-62.095512
7328,112.68122,35.774445
4968,48.18705,-16.665352
6618,-52.954765,-115.463066
9099,125.32832,-28.868885
2306,82.21229,1.1132522
3853,125.905266,-30.736973
7205,98.966095,-29.655382
3472,41.72131,-13.511048
3395,0.7006601,-97.68707
6122,126.38143,-30.917215
3511,40.554493,-98.495
7523,41.38603,-3.859705
4105,-48.872356,-109.306946
8780,-6.6323347,-41.893005
3486,-61.012318,-3.2744336
1314,18.742218,-18.176989
408,47.37646,110.88298
6941,27.796137,-83.08435
7442,87.014534,5.431435
7318,5.5776477,-131.7067
5881,67.2244,-21.576519
5701,-34.855785,-68.66828
3237,-30.339687,-108.354294
1012,-6.496464,-50.429245
5118,-49.0519,-109.665665
3854,15.326548,-129.5947
273,105.7728,47.650112
6637,-10.842039,-16.745556
9124,41.85976,-96.62433
3646,112.12226,-9.677118
7401,110.409004,35.983013
8427,5.707536,-123.870285
2738,110.71522,-9.418054
7495,-33.14165,-126.50024
7590,-48.796,-23.444489
2195,3.8203592,-74.57799
8252,90.83499,-68.04581
1100,95.923706,-63.476105
9785,9.910309,-54.572052
4868,-41.900093,-110.0825
4925,111.13781,-8.71409
8047,-23.333569,-110.253296
7071,107.83095,31.947144
7496,5.7490845,-23.824183
974,116.33023,-22.99175
2086,113.43525,-8.369671
1596,13.631408,-130.20639
1748,-61.179195,-114.66329
3679,35.7505,113.83025
9130,87.29012,5.7021556
737,-92.79688,7.7624936
6179,90.642235,55.130775
8581,98.26107,-64.245476
6650,16.791729,-120.93743
6559,85.97286,-0.35485876
6061,-41.113632,58.139843
3913,-22.42824,-111.267914
6333,-61.21046,-112.44651
8361,108.16247,30.27625
4434,-99.40991,7.482034
2145,-10.24871,130.16249
6139,-2.081289,1.3055105
5025,25.748407,-58.85086
2272,-85.36478,96.62279
2248,-36.753265,-43.299515
9697,36.103497,-24.151894
3762,9.949434,-129.3877
3833,3.502818,-72.45771
7306,73.604195,-40.183945
7895,-12.201656,-115.40825
7282,-23.072342,-69.75934
9507,-27.184454,-68.28182
1742,-84.6404,-76.2568
5845,9.805846,-78.67959
3393,15.155272,-128.77
3612,-7.7489853,-16.857464
4225,-4.3879814,-95.85328
2270,10.143111,-129.89267
230,110.12369,-7.28554
5313,63.732925,0.34449068
4282,111.29858,38.823235
2228,-50.214577,-110.84836
4978,105.61286,-28.73677
2303,115.37146,27.085352
5081,91.86415,12.928409
6928,111.50662,19.896185
1840,36.75702,120.2825
4307,-41.531178,-110.09184
1312,122.75793,-39.890453
1117,-18.365824,-119.29095
9694,-24.249949,-70.21418
5829,-2.0525799,-60.10481
8761,-10.181663,-119.19939
7452,-83.70371,101.34977
9645,-15.922159,-55.16168
3953,-82.53968,-77.200455
8716,-99.80975,-52.614204
7365,5.4480577,-23.75292
6595,13.239228,-7.191328
2071,89.82854,-20.190786
3159,-89.64367,-11.007518
8909,100.84681,52.58491
3260,-100.30568,4.9850044
5953,-116.27533,43.202274
1455,36.742077,-101.25866
709,-14.513926,-107.2597
4796,-42.81689,-102.10789
5630,-80.57079,-82.5783
531,-91.93387,97.926476
406,-36.27128,-81.21867
4960,118.33233,-31.279774
457,-18.147575,-119.21171
7052,98.715355,-29.88375
5415,25.313957,-119.57193
3796,36.57295,-90.07429
1836,93.944984,9.320324
8242,-5.963758,-71.08986
407,-55.141537,-120.5137
8498,94.32911,-15.825745
6157,-57.159348,13.931958
2608,75.264465,-54.4511
7286,47.88453,-11.546772
2883,-43.68215,105.31956
8749,114.545815,-40.690502
9284,94.73166,-67.894104
4137,-100.935646,3.5634377
4789,-107.51835,6.132926
6302,96.378944,44.82473
5811,-35.189644,-126.84825
9682,17.709198,-118.99108
8568,-85.275444,96.221756
7118,108.68762,30.157639
4929,53.72804,41.787174
5401,-74.97168,63.690357
3246,-4.256793,-98.83776
9460,99.68168,10.3246355
6575,51.6072,-101.180374
4760,108.28732,30.812876
4629,-37.851143,-73.97468
8835,83.7631,4.886685
2376,109.66744,-8.899422
8103,21.128643,-123.636925
983,26.550245,-97.642426
4889,-86.48892,-14.494729
8214,125.67534,-30.07893
7576,-57.061417,-111.32563
2904,85.869835,-0.53313327
5096,110.589386,32.779026
8818,21.946308,-97.19576
8336,95.35984,15.865555
2602,-109.86805,-12.528695
9006,93.167885,-18.6639
2763,14.295892,-129.8239
3583,5.002555,-34.506104
223,112.624886,35.947044
6093,82.15925,-72.60679
1890,91.365776,16.120285
3274,99.0473,44.014614
2757,81.17757,1.5377128
3822,-25.245667,-71.83527
499,1.2754158,-27.17189
5131,23.30758,-116.584915
9491,82.43165,5.3786173
3817,123.22903,-33.80917
6972,113.366714,-35.76949
853,10.239408,-79.29905
5211,0.5184475,-97.22256
5061,108.561325,36.73466
9733,111.50352,37.223427
6201,122.79564,-39.621395
795,-48.947414,-120.53162
6852,-86.42336,-12.765325
1601,97.97178,-65.61709
7935,-84.64874,-76.20754
7181,80.771194,-9.281244
1033,17.768927,-131.64682
8264,4.757823,-74.55884
6778,-17.555859,-119.85951
4866,14.6792,-52.121807
7649,-16.447878,-90.699356
9681,86.45024,3.525171
9021,116.02478,19.934444
5170,-83.6968,101.8691
2091,97.856865,-32.556686
898,-39.364166,-121.38764
7825,123.474205,-33.455963
7871,118.00624,-33.148746
6960,80.743126,0.5926585
1683,117.137474,-25.292984
1853,-88.11378,74.21482
8629,99.3979,-36.50804
8449,-24.423225,-68.64078
1590,15.392424,-121.478294
7468,-8.062731,130.8762
8620,-15.228665,-31.102453
2447,-34.504963,-67.25504
7542,119.72903,-32.336597
4704,18.92003,-18.6157
5012,-40.945942,-100.181526
6029,50.27345,-65.96476
2380,-88.71841,-50.898987
3791,25.350748,-55.607914
7682,7.2132244,109.8943
8281,-53.136604,-120.52369
6873,47.841194,-16.514973
5356,2.9961488,-70.58216
7660,-109.978455,-14.772683
1230,6.6785126,-73.56259
2516,61.50541,59.25254
1022,-41.87486,-78.787834
7164,-11.796321,4.4318147
6940,113.09965,-9.879641
8623,92.56141,-20.410439
1138,27.828962,-56.999542
1278,23.545334,-117.2512
6216,13.482544,-42.777225
1120,-59.743298,13.699941
4159,20.290297,-127.93899
4190,-16.114449,-62.144676
2909,15.262534,-121.53743
7435,63.40974,-32.823925
7085,-40.532227,-78.28984
162,7.7084527,-131.70073
4552,-51.528893,-100.483536
7187,-33.99219,-127.290474
4463,123.05974,-39.408207
1357,-45.47205,108.68404
1696,8.193348,-53.748795
5507,6.034099,-40.330547
7375,112.29336,-9.846033
4123,-2.2345808,-102.31114
4837,-60.04369,-64.878654
886,41.55547,-98.22222
1954,56.157665,-46.6815
2901,9.720102,-43.379448
8438,-85.10779,-75.77852
3479,-43.863106,-21.067083
3480,102.97716,12.48721
9532,-123.04671,49.80638
438,-82.36462,-77.59979
2076,-90.53745,7.4738374
1914,-86.78306,-75.03436
9603,17.547388,16.808409
2030,14.178099,-15.66695
652,12.391582,81.6886
4918,-18.418354,84.61514
1218,-43.82087,4.333064
9475,22.141964,-119.01707
3957,128.21938,-27.911575
9352,76.41562,-37.496784
3103,20.502468,-23.094162
2095,28.00969,-56.083786
6158,81.9641,79.641716
3915,-55.454613,-97.78661
2698,113.41654,-34.549465
8577,109.31204,-16.40744
4399,99.3303,-40.72859
2466,-120.794495,47.1525
2460,-90.5677,97.31807
5901,110.04807,31.696098
3549,-92.97764,10.054642
3559,111.44525,36.832073
837,95.6187,-74.32714
8170,30.85464,10.739044
8912,27.48586,-11.094479
9030,-12.952468,53.908806
2192,42.351143,-97.04074
4195,-81.363464,-77.979965
7053,116.70881,-26.420328
7459,-61.19422,-112.50582
6729,116.83154,-47.091965
5407,6.1933217,-132.38235
3956,-54.09109,117.059166
4598,27.802826,-14.531893
7215,2.045363,4.197994
8660,-112.47289,-13.611193
6937,95.68751,30.603624
657,29.055883,-55.384716
4751,-2.9694493,-101.797844
355,35.630615,-72.89653
45,-93.886795,-9.872635
3857,114.91567,20.225311
160,-44.301064,-102.26444
7241,45.631805,25.97066
6371,-35.69457,-115.63303
8404,-59.221977,111.62587
1495,15.919072,20.71905
3936,-109.86337,9.598873
4612,51.7839,107.44429
6875,-55.928703,-98.662285
8123,119.81135,-33.31668
5130,-61.17326,72.20359
6698,-94.64601,107.549385
8868,90.558205,-68.27065
1953,66.53295,11.633531
1651,-33.83048,-70.42054
3885,37.54113,-92.77044
6221,-14.287097,-54.409992
3295,-36.555004,-120.92365
5436,6.283375,-131.89706
3029,-30.104513,95.47589
4750,26.64346,-55.882317
2802,11.68389,-101.29288
2644,58.98252,-50.42314
3852,-111.96398,-20.339933
2273,53.79754,-91.630844
4152,23.553171,-128.04834
6335,3.9651775,62.171516
7996,-75.182495,66.81444
7648,107.454285,38.774033
6767,11.851503,-129.66335
241,-17.089949,-97.46166
4448,23.527613,-119.2593
1202,0.32325855,-70.56795
2406,81.530464,5.925993
6907,-140.91466,18.509407
2335,98.154594,-22.055967
3183,26.00317,-54.970345
2557,6.4523344,-34.124264
620,116.94569,-32.895145
1427,17.49761,-16.759275
6223,-36.450035,-88.482216
1153,94.440285,-66.59643
6155,112.47485,12.552933
1393,28.628685,-56.50188
6219,114.3283,-6.6040535
7274,94.71275,50.134617
9217,-33.378113,62.9964
8217,110.29151,-4.4900994
8668,-49.788765,-110.95034
909,10.083884,-78.740204
4778,69.30611,-2.9513695
9809,19.879662,-117.57371
9496,-18.229755,-22.59241
4219,113.89685,-23.077295
6233,81.75258,0.23254856
2410,-36.34174,-83.90279
3454,-42.819153,104.517075
6312,116.8717,-24.925344
6369,47.941536,95.11287
7300,-55.022472,-99.80043
7626,13.317459,-128.96922
8535,121.1803,-35.442287
4948,76.46277,-52.85214
5936,-75.29934,-3.7231734
4691,-46.34398,-96.40635
4621,50.62037,120.21657
8,109.567245,16.863003
2231,97.52122,-71.296455
4498,-79.290375,44.63211
5432,108.53565,41.843735
7612,-61.23856,-67.239975
8941,97.142715,-66.77123
8300,-26.996761,-124.15022
492,-58.97244,-61.167995
1228,-86.75363,-63.592846
4783,27.244091,-60.446793
6019,-4.682266,-95.326546
4211,54.963158,-37.219612
4048,-36.703106,38.30413
6836,-24.554934,-68.05936
5433,-92.99276,101.94024
4658,-76.00721,52.846394
8350,28.716064,66.56789
9164,72.086655,-44.27158
6583,18.20743,70.35782
9180,-84.111725,-81.24549
9688,87.22164,0.27654552
7016,86.94366,-71.06278
9370,-30.29528,77.73897
8259,5.038302,-74.48515
7658,-10.199957,8.059531
512,-1.3764498,-93.4153
1631,66.54258,-15.219365
2485,6.984523,-132.11974
2618,-22.351976,-118.23459
4214,10.931665,-103.87286
8942,94.410255,-65.60536
9917,-77.36027,64.72437
5391,71.21007,-26.503681
3992,118.10128,-24.85705
6546,-91.85884,-51.417526
1221,97.49415,-69.57842
2965,-87.88044,97.92935
6512,13.541913,-78.6402
9296,27.138071,-116.37985
3173,-34.80804,-69.31288
3425,-14.289001,-93.82097
4780,15.92171,-74.7304
2845,-38.580124,-99.46788
8351,10.107348,-130.02036
3524,-47.105484,107.54934
3217,-17.764025,-120.002304
5665,-5.9493413,-70.918816
5743,121.822205,-32.14015
5539,117.285835,-14.211594
9252,85.98462,0.17300275
9266,95.79431,54.292446
3889,55.427727,28.635136
3765,18.775913,41.116737
5166,38.844387,42.931927
9465,-11.328788,131.47464
4234,-8.521847,-66.94433
306,-104.96869,4.093235
7451,-92.068306,101.479675
2234,-63.04593,-115.79438
9260,-61.12634,69.98776
1814,96.21043,-25.92285
8088,5.519472,-131.38261
7316,-93.36359,100.40901
6945,-64.479095,-61.62356
3277,-54.494537,-99.39848
6913,14.082275,-131.33714
3872,-62.050514,-117.57425
2933,90.444786,15.389293
3771,-21.24323,-66.06848
5736,4.778521,-42.771667
5864,56.28645,102.90145
1397,-142.3324,16.55216
1470,-0.7233685,-95.72326
4531,-111.43062,7.3275113
1860,-33.256016,-35.671547
5173,109.14106,31.748474
1733,89.7302,13.643191
3620,-0.3771822,-38.001255
7220,8.465344,-131.91977
5558,83.661476,-8.820237
1962,80.53279,77.30247
1045,-21.335276,-66.103096
5868,49.918427,-98.51489
9200,-109.073975,6.365531
9781,-58.64056,-112.45023
9169,-60.054573,-24.795387
2093,-32.99593,-69.01056
3032,-26.029554,-108.430786
9707,102.81488,12.417263
3328,11.76686,-129.76073
7588,-56.61675,58.755283
7560,-60.628647,10.309057
8834,-2.3641925,-59.30804
1000,-86.80947,104.9152
7745,-93.01823,-46.90934
2146,54.11797,-92.20029
3199,-53.572453,-99.10623
8487,122.57307,-33.983482
794,-112.657234,-21.42957
9610,112.66343,12.639529
614,-57.01042,17.674908
9857,13.702204,-122.2963
3016,118.78971,19.98915
4942,-61.10118,-62.783768
2048,5.7404113,-130.72235
1847,-87.4524,107.10515
2509,7.6231217,-73.68834
1781,-16.09831,29.84109
6586,33.31076,-90.03037
4702,111.886246,37.674725
4507,86.16956,0.7957915
6060,-17.9018,-96.98195
6117,58.505634,-64.74841
8125,90.54441,15.255907
8105,-17.538195,-118.357124
1523,-23.7923,-66.561066
1150,-45.65517,-83.93009
4597,25.234182,-60.858894
8371,-103.27978,1.6852502
5779,-76.59407,64.284645
1567,96.975586,-32.332836
5010,-6.205661,-16.313915
147,93.98883,43.856224
9240,-33.334564,-127.02155
852,7.445862,-131.1874
747,13.822135,40.23963
4479,-78.16693,32.447056
106,-26.162994,-124.51318
5707,-85.13226,96.28544
3802,-0.10573077,-69.59893
7841,98.85181,-41.024803
3408,109.76425,-3.2207632
6837,6.781966,-131.74263
5001,110.969124,39.207546
3292,-99.1623,50.071144
4264,-35.29735,-65.30033
4984,-89.80621,99.13145
2542,-49.21363,-23.420914
8849,48.367634,-84.00786
8025,56.701855,-11.730942
2708,-26.967522,-124.07809
7283,34.431496,-57.306873
2625,-91.82347,-3.5592794
8594,-33.093063,-35.7008
8970,86.43821,4.0595937
9010,-30.528368,80.69982
6027,41.751743,-98.619576
5961,-95.716805,101.39346
2164,-27.393074,93.88854
4924,18.387415,-120.62191
3004,-85.14505,104.929985
1024,-58.31579,-62.065796
1783,-61.33129,-1.9612869
6643,110.46416,28.59479
4525,120.40049,-36.112053
5148,11.264624,-129.57945
6887,104.92638,38.027122
2895,66.05188,-78.9076
8920,-33.07875,-127.51055
1642,-1.7008563,-57.68111
1766,18.044006,88.008026
1481,55.786392,5.347602
9104,-50.59226,-112.40224
6608,-59.857784,9.297754
9637,112.57425,16.835466
2793,86.83123,0.91033584
7007,92.93735,-47.50409
4496,-107.14436,5.7264705
514,119.958405,-33.43549
7293,-47.892742,105.26266
6375,67.45022,-2.6183693
7331,42.2111,-96.264145
9531,83.161606,79.932106
5105,67.846695,7.5623403
7244,96.30377,-47.689293
9344,-60.429398,-3.7242227
5632,-75.57905,60.815636
4655,34.92224,-84.5418
7678,27.227848,-59.478565
1877,113.088486,27.331043
2902,-25.817837,-67.97334
7184,11.591696,-121.0476
2348,31.521389,-83.39343
4849,36.251705,-83.99479
2237,-31.627575,75.959816
7404,100.90392,52.840954
6340,36.333614,112.12767
9428,40.895424,-97.940796
5133,-40.91355,105.240456
7380,63.94412,-65.57372
266,86.186485,2.7186542
9177,98.449295,-66.338196
7413,-7.4362116,-52.643196
4694,86.864,15.136922
2726,52.42869,-91.18444
9823,94.84083,-47.093414
410,27.146786,-57.69181
7869,122.4092,-34.427006
369,83.19693,-38.929535
1961,-35.81555,-34.024006
7167,65.15097,-76.43488
157,104.67729,-5.303064
9434,21.57099,-123.33325
4993,49.98906,-98.77331
8213,29.522266,-56.82591
5987,108.590965,36.07851
9241,75.52553,-40.43825
2956,-14.914366,108.40127
4127,-54.294724,-99.03315
2350,4.2544007,-24.450325
6779,-46.260357,-113.381004
2868,-14.257024,131.60165
2788,-64.83435,99.37051
1384,84.45869,-3.1595697
8317,-103.92867,5.2457023
6741,-61.53089,-116.21061
7367,-13.969563,110.51338
5795,-50.097073,84.394775
1391,16.553127,-79.783554
638,2.19834,125.18734
1191,109.98591,-16.158604
2787,24.431288,-117.058044
4295,62.556202,-0.8814102
7903,-63.525005,-3.0734065
2388,113.03615,17.347021
7986,16.603033,-79.79308
1958,85.33934,1.0167829
3056,38.875893,42.55026
2822,41.96696,-99.59168
7657,-21.896225,-74.018814
1830,16.032215,41.70308
9656,-119.59695,50.52968
619,102.145706,-6.455426
878,10.577844,-124.276985
9229,50.036762,-98.66462
2184,112.742584,-34.747017
5411,-42.005814,-78.47893
8893,105.23725,-7.4878416
4408,23.800827,-117.97507
4911,-33.606453,-66.4485
8731,109.52372,-6.5861263
740,6.4684725,-130.73302
5788,-15.521007,132.55112
4895,57.98828,98.56526
1911,-100.031136,-46.635174
5250,14.388965,-81.60824
8465,118.92397,19.859625
2186,127.91231,-28.558357
1303,-55.141293,-99.17746
522,-95.94647,6.913806
5459,99.46592,-21.85295
7272,28.52419,-58.681534
4031,15.228419,-78.81865
7168,1.2045728,-96.63512
8392,-83.38129,-76.375
4899,-21.676044,-68.94964
2133,82.19833,7.0835023
5981,120.4461,-4.2813907
2827,-88.85382,-48.43822
7415,-57.05427,-3.8999066
376,-3.641957,-102.0694
4120,19.859558,-117.51685
4759,-142.13211,19.401854
6,-34.74618,-68.04909
6053,-24.068424,-125.76474
7278,-76.07678,66.44629
7124,15.387427,-14.005113
8613,113.69064,-39.982277
7912,36.118294,-84.565445
4457,-36.972157,-78.57859
2665,16.90957,-17.352749
4027,103.78553,33.787167
9725,115.24063,-42.467686
1558,109.47668,33.421066
8016,54.571556,131.72224
6627,100.625946,44.47376
2561,107.69519,39.793808
5327,-113.92793,46.634743
4394,-25.949108,-71.69544
3258,115.85581,-37.99013
1201,118.221634,-33.16367
2004,-90.53605,106.540665
5370,114.985405,-8.221433
8645,90.35946,-64.92187
6899,-16.94709,-110.269646
5047,113.05416,20.863543
3037,15.243549,-13.601518
6141,-99.0168,47.657303
1992,93.91332,-66.12128
4656,-43.51781,-78.345345
9700,113.938354,18.46265
3510,95.706795,54.372322
8085,93.81539,52.895264
6942,68.622,-82.83709
8979,-77.30441,65.30699
1510,117.73613,-43.829422
2576,-46.86918,-114.01541
7005,-61.079033,6.6789856
468,114.68415,18.891481
9042,87.48512,-16.839245
6808,123.939804,-32.829266
5889,79.18673,-10.041808
5682,18.693401,-2.977405
7684,45.12799,24.549372
8156,54.610394,-101.163956
4192,118.97772,38.464752
8005,119.10278,-26.246914
1438,-10.37194,132.19238
1067,-63.816525,98.75913
9038,-108.01492,-50.23102
581,106.288704,23.812803
4661,-21.989927,-73.973854
5866,15.336814,-5.6304703
7079,123.36633,-34.228863
750,121.058235,-35.174488
2817,35.203533,-70.39765
3262,113.15097,27.311579
3449,107.664696,39.754356
7458,-106.332634,4.5903077
5236,-23.372913,-67.76428
9654,42.077995,-95.96441
302,32.492477,-88.175674
9484,-117.56055,49.310394
8372,52.76167,106.528656
1085,89.68337,-3.4307868
3614,-82.09615,-77.09984
8431,-112.57237,-15.375495
6493,58.068222,-47.01892
1974,-55.2766,-117.8611
2963,71.179474,-25.903332
9731,38.863583,-94.43792
5450,-76.89081,63.03965
3468,75.794205,-55.891556
473,-95.586784,47.729923
9888,-29.143116,-67.75576
9780,71.05954,-9.410749
9024,3.4698238,82.154434
1894,39.512653,-96.768295
9708,49.070286,-78.51128
2188,-105.24018,4.0985017
6664,28.64962,-82.73265
4068,125.70455,-32.174404
3114,-60.941578,105.816284
1009,93.950424,-23.21325
18,-102.61938,2.5069566
7454,10.807277,-103.697556
7587,15.9919195,-132.60481
3436,120.29806,-3.6183782
4223,-24.164848,-69.60236
3949,108.99721,34.040806
1198,-59.875336,15.413548
5667,82.57284,0.51165456
3575,41.447403,-25.534399
4247,84.899536,-0.36120823
3350,65.36994,-4.0753403
8140,12.58224,-46.182175
1251,88.47688,-17.256458
9631,50.073475,-99.44228
8658,-55.110584,-120.53554
1852,50.784657,109.43396
3413,106.44969,20.64612
8319,-14.26112,-3.9959478
7144,-35.900806,-68.566795
7806,-42.623463,-79.251945
597,29.664116,-56.27564
7805,56.273975,-45.691616
703,114.01237,-8.978506
3254,97.80278,40.44721
8515,-109.00254,6.657742
2906,19.03575,88.12452
1311,26.324003,-8.378674
1754,-16.599373,-21.536364
3040,-19.671667,-21.46147
6046,38.132286,-89.98104
4427,23.72494,-117.818794
5770,-106.08699,3.8040156
6395,35.35414,106.334076
2918,87.19351,1.3161758
2420,71.6507,74.96137
161,-85.29421,-13.796729
6353,81.780624,-73.80278
2493,27.676188,-54.86496
3361,83.06516,7.738613
4329,-79.865906,64.615715
532,-51.805218,-122.27864
7881,97.79757,-63.882122
929,-104.239456,7.064766
2761,34.736492,-99.70712
8090,-59.042725,16.107
9760,-89.864685,106.44118
2521,-58.164097,14.672561
2136,-64.741356,95.76705
60,22.349312,-127.83337
69,-33.272465,-67.43184
6015,-35.463123,-66.78118
4014,51.751186,-101.95131
1845,35.895515,124.20872
1896,-92.542786,9.721102
8409,35.220333,-55.368084
4865,16.253223,-13.464485
7089,-19.477184,-23.4121
701,73.54248,-42.614216
1355,103.99871,-5.820439
3635,-49.542595,-112.73748
9816,127.90779,-26.975908
1377,114.80578,38.045547
2080,-92.436905,8.57447
131,33.28655,-53.596756
8968,-32.42791,-79.283646
6838,-61.18182,-112.28274
8484,-76.00812,30.353287
583,20.227415,71.180405
7985,55.168476,-67.24031
2797,17.741316,14.128283
5156,-84.53872,-4.121889
8205,43.64164,-2.810849
5815,86.87521,15.124984
8250,11.039257,40.251247
7257,-62.85429,-10.332731
9529,112.69992,19.171144
